trading_date,spread_mid,contracts,price_01,front_contract,contract_leg
2020-03-12,-7.6,"sc2004,sc2005",252.6,sc2004,1-2
2020-03-13,-7.2,"sc2004,sc2005",252.7,sc2004,1-2
2020-03-16,-7.2,"sc2004,sc2005",250.1,sc2004,1-2
2020-03-17,-7.2,"sc2004,sc2005",239.4,sc2004,1-2
2020-03-18,-6.6,"sc2004,sc2005",232.3,sc2004,1-2
2020-03-19,-7.2,"sc2004,sc2005",215.0,sc2004,1-2
2020-03-20,-8.2,"sc2004,sc2005",232.9,sc2004,1-2
2020-03-23,-6.2,"sc2004,sc2005",229.8,sc2004,1-2
2020-03-24,-7.3,"sc2004,sc2005",245.4,sc2004,1-2
2020-03-25,-7.2,"sc2004,sc2005",251.4,sc2004,1-2
2020-03-26,-6.9,"sc2004,sc2005",249.1,sc2004,1-2
2020-03-27,-7.6,"sc2004,sc2005",243.8,sc2004,1-2
2020-03-30,-3.2,"sc2004,sc2005",239.1,sc2004,1-2
2020-03-31,-12.9,"sc2004,sc2005",245.1,sc2004,1-2
2020-04-01,-6.0,"sc2005,sc2006",256.9,sc2005,1-2
2020-04-02,-6.9,"sc2005,sc2006",267.4,sc2005,1-2
2020-04-03,-7.0,"sc2005,sc2006",278.3,sc2005,1-2
2020-04-07,-6.8,"sc2005,sc2006",289.2,sc2005,1-2
2020-04-08,-7.1,"sc2005,sc2006",285.9,sc2005,1-2
2020-04-09,-6.9,"sc2005,sc2006",293.4,sc2005,1-2
2020-04-10,-7.0,"sc2005,sc2006",285.0,sc2005,1-2
2020-04-13,-7.3,"sc2005,sc2006",286.5,sc2005,1-2
2020-04-14,-7.8,"sc2005,sc2006",276.3,sc2005,1-2
2020-04-15,-7.5,"sc2005,sc2006",267.7,sc2005,1-2
2020-04-16,-9.0,"sc2005,sc2006",258.4,sc2005,1-2
2020-04-17,-7.0,"sc2005,sc2006",245.3,sc2005,1-2
2020-04-20,-7.2,"sc2005,sc2006",234.2,sc2005,1-2
2020-04-21,-6.6,"sc2005,sc2006",228.2,sc2005,1-2
2020-04-22,-5.3,"sc2005,sc2006",205.4,sc2005,1-2
2020-04-23,-7.5,"sc2005,sc2006",213.7,sc2005,1-2
2020-04-24,-6.9,"sc2005,sc2006",225.2,sc2005,1-2
2020-04-27,-7.1,"sc2005,sc2006",212.7,sc2005,1-2
2020-04-28,-6.7,"sc2005,sc2006",202.2,sc2005,1-2
2020-04-29,-9.3,"sc2005,sc2006",212.9,sc2005,1-2
2020-04-30,-7.3,"sc2005,sc2006",227.2,sc2005,1-2
2020-05-06,-18.1,"sc2006,sc2007",248.2,sc2006,1-2
2020-05-07,-14.9,"sc2006,sc2007",246.8,sc2006,1-2
2020-05-08,-14.1,"sc2006,sc2007",247.1,sc2006,1-2
2020-05-11,-15.2,"sc2006,sc2007",243.7,sc2006,1-2
2020-05-12,-15.7,"sc2006,sc2007",241.1,sc2006,1-2
2020-05-13,-15.3,"sc2006,sc2007",237.4,sc2006,1-2
2020-05-14,-15.7,"sc2006,sc2007",231.6,sc2006,1-2
2020-05-15,-16.5,"sc2006,sc2007",238.7,sc2006,1-2
2020-05-18,-15.3,"sc2006,sc2007",246.7,sc2006,1-2
2020-05-19,-14.2,"sc2006,sc2007",258.5,sc2006,1-2
2020-05-20,-13.6,"sc2006,sc2007",254.3,sc2006,1-2
2020-05-21,-13.2,"sc2006,sc2007",261.8,sc2006,1-2
2020-05-22,-13.3,"sc2006,sc2007",258.5,sc2006,1-2
2020-05-25,-14.2,"sc2006,sc2007",253.8,sc2006,1-2
2020-05-26,-14.2,"sc2006,sc2007",259.2,sc2006,1-2
2020-05-27,-14.3,"sc2006,sc2007",258.4,sc2006,1-2
2020-05-28,-15.7,"sc2006,sc2007",258.0,sc2006,1-2
2020-05-29,-14.3,"sc2006,sc2007",261.1,sc2006,1-2
2020-06-01,-14.4,"sc2007,sc2008",276.8,sc2007,1-2
2020-06-02,-14.4,"sc2007,sc2008",278.3,sc2007,1-2
2020-06-03,-13.1,"sc2007,sc2008",286.7,sc2007,1-2
2020-06-04,-14.4,"sc2007,sc2008",284.3,sc2007,1-2
2020-06-05,-14.4,"sc2007,sc2008",282.2,sc2007,1-2
2020-06-08,-14.5,"sc2007,sc2008",292.1,sc2007,1-2
2020-06-09,-14.6,"sc2007,sc2008",290.4,sc2007,1-2
2020-06-10,-14.4,"sc2007,sc2008",288.3,sc2007,1-2
2020-06-11,-14.5,"sc2007,sc2008",285.4,sc2007,1-2
2020-06-12,-14.7,"sc2007,sc2008",270.5,sc2007,1-2
2020-06-15,-15.2,"sc2007,sc2008",267.8,sc2007,1-2
2020-06-16,-15.2,"sc2007,sc2008",270.2,sc2007,1-2
2020-06-17,-14.9,"sc2007,sc2008",279.5,sc2007,1-2
2020-06-18,-14.8,"sc2007,sc2008",279.7,sc2007,1-2
2020-06-19,-14.5,"sc2007,sc2008",281.9,sc2007,1-2
2020-06-22,-14.2,"sc2007,sc2008",284.4,sc2007,1-2
2020-06-23,-13.7,"sc2007,sc2008",285.0,sc2007,1-2
2020-06-24,-13.2,"sc2007,sc2008",285.4,sc2007,1-2
2020-06-29,-13.5,"sc2007,sc2008",273.2,sc2007,1-2
2020-06-30,-11.3,"sc2007,sc2008",281.2,sc2007,1-2
2020-07-01,-12.3,"sc2008,sc2009",292.0,sc2008,1-2
2020-07-02,-11.8,"sc2008,sc2009",294.5,sc2008,1-2
2020-07-03,-11.7,"sc2008,sc2009",298.6,sc2008,1-2
2020-07-06,-11.9,"sc2008,sc2009",296.8,sc2008,1-2
2020-07-07,-13.0,"sc2008,sc2009",297.8,sc2008,1-2
2020-07-08,-12.2,"sc2008,sc2009",298.7,sc2008,1-2
2020-07-09,-12.9,"sc2008,sc2009",299.1,sc2008,1-2
2020-07-10,-13.0,"sc2008,sc2009",293.8,sc2008,1-2
2020-07-13,-12.7,"sc2008,sc2009",296.2,sc2008,1-2
2020-07-14,-13.0,"sc2008,sc2009",293.5,sc2008,1-2
2020-07-15,-12.5,"sc2008,sc2009",294.9,sc2008,1-2
2020-07-16,-12.9,"sc2008,sc2009",293.1,sc2008,1-2
2020-07-17,-12.8,"sc2008,sc2009",289.6,sc2008,1-2
2020-07-20,-12.9,"sc2008,sc2009",284.0,sc2008,1-2
2020-07-21,-13.6,"sc2008,sc2009",284.8,sc2008,1-2
2020-07-22,-13.4,"sc2008,sc2009",289.2,sc2008,1-2
2020-07-23,-13.3,"sc2008,sc2009",286.6,sc2008,1-2
2020-07-24,-13.3,"sc2008,sc2009",286.2,sc2008,1-2
2020-07-27,-13.0,"sc2008,sc2009",282.1,sc2008,1-2
2020-07-28,-12.9,"sc2008,sc2009",278.4,sc2008,1-2
2020-07-29,-13.3,"sc2008,sc2009",276.7,sc2008,1-2
2020-07-30,-13.4,"sc2008,sc2009",279.5,sc2008,1-2
2020-07-31,-12.4,"sc2008,sc2009",274.1,sc2008,1-2
2020-08-03,-10.1,"sc2009,sc2010",281.7,sc2009,1-2
2020-08-04,-9.7,"sc2009,sc2010",282.3,sc2009,1-2
2020-08-05,-9.5,"sc2009,sc2010",280.7,sc2009,1-2
2020-08-06,-9.7,"sc2009,sc2010",282.5,sc2009,1-2
2020-08-07,-9.6,"sc2009,sc2010",282.5,sc2009,1-2
2020-08-10,-9.6,"sc2009,sc2010",281.9,sc2009,1-2
2020-08-11,-9.5,"sc2009,sc2010",284.6,sc2009,1-2
2020-08-12,-9.7,"sc2009,sc2010",284.2,sc2009,1-2
2020-08-13,-9.7,"sc2009,sc2010",283.6,sc2009,1-2
2020-08-14,-9.9,"sc2009,sc2010",282.3,sc2009,1-2
2020-08-17,-10.0,"sc2009,sc2010",280.2,sc2009,1-2
2020-08-18,-10.0,"sc2009,sc2010",279.1,sc2009,1-2
2020-08-19,-10.3,"sc2009,sc2010",277.3,sc2009,1-2
2020-08-20,-10.8,"sc2009,sc2010",278.4,sc2009,1-2
2020-08-21,-10.0,"sc2009,sc2010",276.0,sc2009,1-2
2020-08-24,-9.9,"sc2009,sc2010",277.9,sc2009,1-2
2020-08-25,-10.0,"sc2009,sc2010",280.3,sc2009,1-2
2020-08-26,-10.0,"sc2009,sc2010",284.9,sc2009,1-2
2020-08-27,-10.6,"sc2009,sc2010",284.3,sc2009,1-2
2020-08-28,-11.1,"sc2009,sc2010",282.4,sc2009,1-2
2020-08-31,-12.3,"sc2009,sc2010",283.3,sc2009,1-2
2020-09-01,-14.3,"sc2010,sc2011",295.7,sc2010,1-2
2020-09-02,-14.4,"sc2010,sc2011",293.5,sc2010,1-2
2020-09-03,-14.3,"sc2010,sc2011",288.2,sc2010,1-2
2020-09-04,-14.3,"sc2010,sc2011",285.0,sc2010,1-2
2020-09-07,-14.6,"sc2010,sc2011",279.3,sc2010,1-2
2020-09-08,-14.8,"sc2010,sc2011",273.9,sc2010,1-2
2020-09-09,-14.6,"sc2010,sc2011",251.4,sc2010,1-2
2020-09-10,-15.7,"sc2010,sc2011",250.6,sc2010,1-2
2020-09-11,-15.8,"sc2010,sc2011",247.6,sc2010,1-2
2020-09-14,-15.7,"sc2010,sc2011",245.8,sc2010,1-2
2020-09-15,-15.6,"sc2010,sc2011",245.5,sc2010,1-2
2020-09-16,-15.5,"sc2010,sc2011",251.3,sc2010,1-2
2020-09-17,-15.5,"sc2010,sc2011",256.2,sc2010,1-2
2020-09-18,-15.3,"sc2010,sc2011",260.0,sc2010,1-2
2020-09-21,-15.4,"sc2010,sc2011",263.9,sc2010,1-2
2020-09-22,-15.0,"sc2010,sc2011",252.9,sc2010,1-2
2020-09-23,-12.1,"sc2010,sc2011",253.6,sc2010,1-2
2020-09-24,-12.1,"sc2011,sc2012",265.1,sc2011,1-2
2020-09-25,-11.9,"sc2011,sc2012",265.7,sc2011,1-2
2020-09-28,-12.2,"sc2011,sc2012",265.0,sc2011,1-2
2020-09-29,-12.4,"sc2011,sc2012",264.8,sc2011,1-2
2020-09-30,-12.7,"sc2011,sc2012",257.8,sc2011,1-2
2020-10-09,-12.5,"sc2011,sc2012",263.5,sc2011,1-2
2020-10-12,-12.7,"sc2011,sc2012",263.2,sc2011,1-2
2020-10-13,-12.7,"sc2011,sc2012",259.5,sc2011,1-2
2020-10-14,-12.6,"sc2011,sc2012",258.0,sc2011,1-2
2020-10-15,-12.4,"sc2011,sc2012",260.8,sc2011,1-2
2020-10-16,-12.8,"sc2011,sc2012",258.7,sc2011,1-2
2020-10-19,-12.8,"sc2011,sc2012",260.2,sc2011,1-2
2020-10-20,-12.6,"sc2011,sc2012",258.8,sc2011,1-2
2020-10-21,-12.9,"sc2011,sc2012",257.3,sc2011,1-2
2020-10-22,-12.6,"sc2011,sc2012",254.2,sc2011,1-2
2020-10-23,-12.6,"sc2011,sc2012",254.1,sc2011,1-2
2020-10-26,-12.6,"sc2011,sc2012",248.5,sc2011,1-2
2020-10-27,-11.9,"sc2011,sc2012",243.7,sc2011,1-2
2020-10-28,-12.3,"sc2011,sc2012",243.4,sc2011,1-2
2020-10-29,-13.4,"sc2011,sc2012",228.0,sc2011,1-2
2020-10-30,-10.4,"sc2011,sc2012",218.3,sc2011,1-2
2020-11-02,-9.6,"sc2012,sc2101",224.9,sc2012,1-2
2020-11-03,-8.2,"sc2012,sc2101",230.2,sc2012,1-2
2020-11-04,-9.5,"sc2012,sc2101",234.8,sc2012,1-2
2020-11-05,-9.6,"sc2012,sc2101",236.5,sc2012,1-2
2020-11-06,-9.1,"sc2012,sc2101",235.3,sc2012,1-2
2020-11-09,-8.9,"sc2012,sc2101",234.2,sc2012,1-2
2020-11-10,-8.5,"sc2012,sc2101",247.7,sc2012,1-2
2020-11-11,-8.7,"sc2012,sc2101",251.4,sc2012,1-2
2020-11-12,-9.3,"sc2012,sc2101",253.7,sc2012,1-2
2020-11-13,-8.7,"sc2012,sc2101",252.4,sc2012,1-2
2020-11-16,-7.3,"sc2012,sc2101",251.0,sc2012,1-2
2020-11-17,-9.2,"sc2012,sc2101",252.3,sc2012,1-2
2020-11-18,-9.9,"sc2012,sc2101",250.0,sc2012,1-2
2020-11-19,-9.8,"sc2012,sc2101",251.0,sc2012,1-2
2020-11-20,-10.0,"sc2012,sc2101",251.6,sc2012,1-2
2020-11-23,-10.3,"sc2012,sc2101",253.4,sc2012,1-2
2020-11-24,-10.2,"sc2012,sc2101",259.5,sc2012,1-2
2020-11-25,-10.9,"sc2012,sc2101",279.0,sc2012,1-2
2020-11-26,-10.9,"sc2012,sc2101",280.2,sc2012,1-2
2020-11-27,-11.0,"sc2012,sc2101",278.3,sc2012,1-2
2020-11-30,-17.4,"sc2012,sc2101",271.8,sc2012,1-2
2020-12-01,-12.7,"sc2101,sc2102",286.4,sc2101,1-2
2020-12-02,-12.8,"sc2101,sc2102",285.1,sc2101,1-2
2020-12-03,-12.3,"sc2101,sc2102",288.5,sc2101,1-2
2020-12-04,-12.7,"sc2101,sc2102",291.1,sc2101,1-2
2020-12-07,-12.9,"sc2101,sc2102",294.0,sc2101,1-2
2020-12-08,-12.9,"sc2101,sc2102",291.9,sc2101,1-2
2020-12-09,-12.7,"sc2101,sc2102",285.0,sc2101,1-2
2020-12-10,-12.5,"sc2101,sc2102",284.8,sc2101,1-2
2020-12-11,-13.2,"sc2101,sc2102",291.1,sc2101,1-2
2020-12-14,-13.8,"sc2101,sc2102",289.4,sc2101,1-2
2020-12-15,-13.6,"sc2101,sc2102",287.8,sc2101,1-2
2020-12-16,-11.0,"sc2101,sc2102",290.9,sc2101,1-2
2020-12-17,-10.6,"sc2101,sc2102",297.4,sc2101,1-2
2020-12-18,-13.4,"sc2101,sc2102",302.7,sc2101,1-2
2020-12-21,-12.2,"sc2101,sc2102",303.5,sc2101,1-2
2020-12-22,-11.0,"sc2101,sc2102",295.4,sc2101,1-2
2020-12-23,-10.8,"sc2101,sc2102",284.6,sc2101,1-2
2020-12-24,-10.3,"sc2101,sc2102",291.6,sc2101,1-2
2020-12-25,-6.3,"sc2102,sc2103",307.3,sc2102,1-2
2020-12-28,-5.7,"sc2102,sc2103",309.1,sc2102,1-2
2020-12-29,-5.3,"sc2102,sc2103",307.2,sc2102,1-2
2020-12-30,-6.2,"sc2102,sc2103",304.7,sc2102,1-2
2020-12-31,-6.9,"sc2102,sc2103",303.2,sc2102,1-2
2021-01-04,-6.1,"sc2102,sc2103",315.0,sc2102,1-2
2021-01-05,-6.2,"sc2102,sc2103",312.9,sc2102,1-2
2021-01-06,-5.7,"sc2102,sc2103",319.8,sc2102,1-2
2021-01-07,-5.9,"sc2102,sc2103",328.1,sc2102,1-2
2021-01-08,-6.7,"sc2102,sc2103",332.6,sc2102,1-2
2021-01-11,-7.1,"sc2102,sc2103",336.0,sc2102,1-2
2021-01-12,-7.0,"sc2102,sc2103",333.2,sc2102,1-2
2021-01-13,-7.6,"sc2102,sc2103",339.7,sc2102,1-2
2021-01-14,-8.2,"sc2102,sc2103",335.5,sc2102,1-2
2021-01-15,-8.9,"sc2102,sc2103",333.4,sc2102,1-2
2021-01-18,-6.1,"sc2102,sc2103",326.0,sc2102,1-2
2021-01-19,-5.8,"sc2102,sc2103",329.9,sc2102,1-2
2021-01-20,-2.6,"sc2102,sc2103",337.2,sc2102,1-2
2021-01-21,-5.1,"sc2102,sc2103",336.1,sc2102,1-2
2021-01-22,-6.0,"sc2102,sc2103",331.7,sc2102,1-2
2021-01-25,-8.6,"sc2102,sc2103",324.0,sc2102,1-2
2021-01-26,-7.8,"sc2102,sc2103",322.4,sc2102,1-2
2021-01-27,-5.3,"sc2102,sc2103",327.2,sc2102,1-2
2021-01-28,-1.2,"sc2102,sc2103",333.4,sc2102,1-2
2021-01-29,0.1,"sc2102,sc2103",336.1,sc2102,1-2
2021-02-01,-5.5,"sc2103,sc2104",336.1,sc2103,1-2
2021-02-02,-6.4,"sc2103,sc2104",340.3,sc2103,1-2
2021-02-03,-6.4,"sc2103,sc2104",347.1,sc2103,1-2
2021-02-04,-5.8,"sc2103,sc2104",353.3,sc2103,1-2
2021-02-05,-6.1,"sc2103,sc2104",356.6,sc2103,1-2
2021-02-08,-6.3,"sc2103,sc2104",361.8,sc2103,1-2
2021-02-09,-5.9,"sc2103,sc2104",368.0,sc2103,1-2
2021-02-10,-5.1,"sc2103,sc2104",367.0,sc2103,1-2
2021-02-18,-3.4,"sc2103,sc2104",395.8,sc2103,1-2
2021-02-19,-3.2,"sc2103,sc2104",388.9,sc2103,1-2
2021-02-22,-4.4,"sc2103,sc2104",386.2,sc2103,1-2
2021-02-23,-6.4,"sc2103,sc2104",397.6,sc2103,1-2
2021-02-24,-5.3,"sc2103,sc2104",400.9,sc2103,1-2
2021-02-25,-0.2,"sc2103,sc2104",416.2,sc2103,1-2
2021-02-26,-12.0,"sc2103,sc2104",399.0,sc2103,1-2
2021-03-01,-5.8,"sc2104,sc2105",407.6,sc2104,1-2
2021-03-02,-6.2,"sc2104,sc2105",397.7,sc2104,1-2
2021-03-03,-5.7,"sc2104,sc2105",392.7,sc2104,1-2
2021-03-04,-5.7,"sc2104,sc2105",397.4,sc2104,1-2
2021-03-05,-4.9,"sc2104,sc2105",413.0,sc2104,1-2
2021-03-08,-3.7,"sc2104,sc2105",435.8,sc2104,1-2
2021-03-09,-4.5,"sc2104,sc2105",427.6,sc2104,1-2
2021-03-10,-5.7,"sc2104,sc2105",417.8,sc2104,1-2
2021-03-11,-5.1,"sc2104,sc2105",416.0,sc2104,1-2
2021-03-12,-5.0,"sc2104,sc2105",421.8,sc2104,1-2
2021-03-15,-6.0,"sc2104,sc2105",420.4,sc2104,1-2
2021-03-16,-6.3,"sc2104,sc2105",411.3,sc2104,1-2
2021-03-17,-6.7,"sc2104,sc2105",409.3,sc2104,1-2
2021-03-18,-4.6,"sc2104,sc2105",408.0,sc2104,1-2
2021-03-19,-4.3,"sc2104,sc2105",390.9,sc2104,1-2
2021-03-22,-6.9,"sc2104,sc2105",381.1,sc2104,1-2
2021-03-23,-4.5,"sc2104,sc2105",387.9,sc2104,1-2
2021-03-24,-3.2,"sc2104,sc2105",376.8,sc2104,1-2
2021-03-25,-4.8,"sc2104,sc2105",382.5,sc2104,1-2
2021-03-26,-7.3,"sc2104,sc2105",373.9,sc2104,1-2
2021-03-29,-7.9,"sc2104,sc2105",384.1,sc2104,1-2
2021-03-30,-7.5,"sc2104,sc2105",388.3,sc2104,1-2
2021-03-31,-12.0,"sc2104,sc2105",384.1,sc2104,1-2
2021-04-01,-4.1,"sc2105,sc2106",393.4,sc2105,1-2
2021-04-02,-4.4,"sc2105,sc2106",399.1,sc2105,1-2
2021-04-06,-4.6,"sc2105,sc2106",388.0,sc2105,1-2
2021-04-07,-4.0,"sc2105,sc2106",388.6,sc2105,1-2
2021-04-08,-4.2,"sc2105,sc2106",384.8,sc2105,1-2
2021-04-09,-3.3,"sc2105,sc2106",386.7,sc2105,1-2
2021-04-12,-2.3,"sc2105,sc2106",387.2,sc2105,1-2
2021-04-13,-1.3,"sc2105,sc2106",390.6,sc2105,1-2
2021-04-14,-1.4,"sc2105,sc2106",393.7,sc2105,1-2
2021-04-15,-2.5,"sc2105,sc2106",407.4,sc2105,1-2
2021-04-16,-4.4,"sc2105,sc2106",410.4,sc2105,1-2
2021-04-19,-4.3,"sc2105,sc2106",408.7,sc2105,1-2
2021-04-20,-0.1,"sc2105,sc2106",413.4,sc2105,1-2
2021-04-21,5.1,"sc2105,sc2106",409.8,sc2105,1-2
2021-04-22,5.9,"sc2105,sc2106",402.9,sc2105,1-2
2021-04-23,4.8,"sc2105,sc2106",402.0,sc2105,1-2
2021-04-26,6.9,"sc2105,sc2106",407.3,sc2105,1-2
2021-04-27,5.7,"sc2105,sc2106",405.6,sc2105,1-2
2021-04-28,-6.3,"sc2105,sc2106",397.2,sc2105,1-2
2021-04-29,-4.9,"sc2105,sc2106",407.9,sc2105,1-2
2021-04-30,-9.5,"sc2105,sc2106",409.5,sc2105,1-2
2021-05-06,1.2,"sc2106,sc2107",429.8,sc2106,1-2
2021-05-07,-0.3,"sc2106,sc2107",424.1,sc2106,1-2
2021-05-10,-1.1,"sc2106,sc2107",424.3,sc2106,1-2
2021-05-11,-1.4,"sc2106,sc2107",420.8,sc2106,1-2
2021-05-12,-2.8,"sc2106,sc2107",421.5,sc2106,1-2
2021-05-13,-1.9,"sc2106,sc2107",429.0,sc2106,1-2
2021-05-14,0.0,"sc2106,sc2107",417.1,sc2106,1-2
2021-05-17,0.8,"sc2106,sc2107",425.7,sc2106,1-2
2021-05-18,0.9,"sc2106,sc2107",434.2,sc2106,1-2
2021-05-19,2.0,"sc2106,sc2107",429.5,sc2106,1-2
2021-05-20,-2.6,"sc2106,sc2107",409.5,sc2106,1-2
2021-05-21,-1.9,"sc2106,sc2107",403.2,sc2106,1-2
2021-05-24,-2.3,"sc2106,sc2107",408.2,sc2106,1-2
2021-05-25,1.1,"sc2106,sc2107",423.4,sc2106,1-2
2021-05-26,2.5,"sc2106,sc2107",427.9,sc2106,1-2
2021-05-27,4.7,"sc2106,sc2107",428.8,sc2106,1-2
2021-05-28,2.4,"sc2106,sc2107",432.7,sc2106,1-2
2021-05-31,-1.5,"sc2106,sc2107",427.6,sc2106,1-2
2021-06-01,3.0,"sc2107,sc2108",433.9,sc2107,1-2
2021-06-02,2.7,"sc2107,sc2108",439.9,sc2107,1-2
2021-06-03,2.9,"sc2107,sc2108",445.4,sc2107,1-2
2021-06-04,2.8,"sc2107,sc2108",443.2,sc2107,1-2
2021-06-07,3.6,"sc2107,sc2108",447.3,sc2107,1-2
2021-06-08,3.1,"sc2107,sc2108",444.1,sc2107,1-2
2021-06-09,3.6,"sc2107,sc2108",449.4,sc2107,1-2
2021-06-10,3.1,"sc2107,sc2108",447.7,sc2107,1-2
2021-06-11,3.2,"sc2107,sc2108",450.2,sc2107,1-2
2021-06-15,2.8,"sc2107,sc2108",455.8,sc2107,1-2
2021-06-16,0.2,"sc2107,sc2108",459.2,sc2107,1-2
2021-06-17,-4.6,"sc2107,sc2108",454.1,sc2107,1-2
2021-06-18,-5.5,"sc2107,sc2108",443.0,sc2107,1-2
2021-06-21,-7.1,"sc2107,sc2108",443.5,sc2107,1-2
2021-06-22,-7.4,"sc2107,sc2108",449.4,sc2107,1-2
2021-06-23,-7.8,"sc2107,sc2108",453.3,sc2107,1-2
2021-06-24,-8.0,"sc2107,sc2108",457.6,sc2107,1-2
2021-06-25,-9.2,"sc2107,sc2108",457.2,sc2107,1-2
2021-06-28,-8.3,"sc2107,sc2108",459.6,sc2107,1-2
2021-06-29,-10.2,"sc2107,sc2108",449.3,sc2107,1-2
2021-06-30,-11.2,"sc2107,sc2108",449.2,sc2107,1-2
2021-07-01,-1.3,"sc2108,sc2109",460.4,sc2108,1-2
2021-07-02,-1.5,"sc2108,sc2109",467.8,sc2108,1-2
2021-07-05,-2.0,"sc2108,sc2109",468.4,sc2108,1-2
2021-07-06,-2.3,"sc2108,sc2109",473.1,sc2108,1-2
2021-07-07,-3.9,"sc2108,sc2109",455.8,sc2108,1-2
2021-07-08,-4.3,"sc2108,sc2109",442.1,sc2108,1-2
2021-07-09,-4.8,"sc2108,sc2109",441.9,sc2108,1-2
2021-07-12,-3.9,"sc2108,sc2109",451.1,sc2108,1-2
2021-07-13,-3.8,"sc2108,sc2109",450.9,sc2108,1-2
2021-07-14,-5.6,"sc2108,sc2109",458.2,sc2108,1-2
2021-07-15,-5.4,"sc2108,sc2109",449.6,sc2108,1-2
2021-07-16,-5.7,"sc2108,sc2109",438.6,sc2108,1-2
2021-07-19,-5.8,"sc2108,sc2109",431.7,sc2108,1-2
2021-07-20,-5.7,"sc2108,sc2109",410.0,sc2108,1-2
2021-07-21,-7.6,"sc2108,sc2109",406.4,sc2108,1-2
2021-07-22,-8.3,"sc2108,sc2109",416.6,sc2108,1-2
2021-07-23,-8.6,"sc2108,sc2109",427.2,sc2108,1-2
2021-07-26,-8.2,"sc2108,sc2109",432.4,sc2108,1-2
2021-07-27,-8.5,"sc2108,sc2109",439.0,sc2108,1-2
2021-07-28,-8.9,"sc2108,sc2109",439.5,sc2108,1-2
2021-07-29,-3.6,"sc2108,sc2109",447.9,sc2108,1-2
2021-07-30,-9.5,"sc2108,sc2109",445.2,sc2108,1-2
2021-08-02,-2.4,"sc2109,sc2110",452.9,sc2109,1-2
2021-08-03,-2.1,"sc2109,sc2110",440.7,sc2109,1-2
2021-08-04,-2.6,"sc2109,sc2110",433.5,sc2109,1-2
2021-08-05,-2.1,"sc2109,sc2110",428.3,sc2109,1-2
2021-08-06,-2.1,"sc2109,sc2110",429.1,sc2109,1-2
2021-08-09,-2.0,"sc2109,sc2110",425.0,sc2109,1-2
2021-08-10,-2.2,"sc2109,sc2110",418.0,sc2109,1-2
2021-08-11,-0.6,"sc2109,sc2110",430.6,sc2109,1-2
2021-08-12,-0.7,"sc2109,sc2110",430.4,sc2109,1-2
2021-08-13,-0.6,"sc2109,sc2110",431.4,sc2109,1-2
2021-08-16,-1.1,"sc2109,sc2110",428.4,sc2109,1-2
2021-08-17,0.5,"sc2109,sc2110",423.6,sc2109,1-2
2021-08-18,2.7,"sc2109,sc2110",423.9,sc2109,1-2
2021-08-19,5.3,"sc2109,sc2110",418.7,sc2109,1-2
2021-08-20,5.1,"sc2109,sc2110",407.8,sc2109,1-2
2021-08-23,2.6,"sc2109,sc2110",403.6,sc2109,1-2
2021-08-24,2.9,"sc2109,sc2110",421.4,sc2109,1-2
2021-08-25,1.8,"sc2109,sc2110",431.4,sc2109,1-2
2021-08-26,3.0,"sc2109,sc2110",435.8,sc2109,1-2
2021-08-27,5.2,"sc2109,sc2110",438.6,sc2109,1-2
2021-08-30,6.5,"sc2109,sc2110",445.3,sc2109,1-2
2021-08-31,10.3,"sc2109,sc2110",450.2,sc2109,1-2
2021-09-01,2.1,"sc2110,sc2111",440.5,sc2110,1-2
2021-09-02,2.4,"sc2110,sc2111",439.3,sc2110,1-2
2021-09-03,2.6,"sc2110,sc2111",456.2,sc2110,1-2
2021-09-06,2.6,"sc2110,sc2111",451.4,sc2110,1-2
2021-09-07,4.1,"sc2110,sc2111",453.8,sc2110,1-2
2021-09-08,5.4,"sc2110,sc2111",450.9,sc2110,1-2
2021-09-09,3.6,"sc2110,sc2111",454.8,sc2110,1-2
2021-09-10,8.5,"sc2110,sc2111",454.6,sc2110,1-2
2021-09-13,5.1,"sc2110,sc2111",461.2,sc2110,1-2
2021-09-14,1.5,"sc2110,sc2111",463.0,sc2110,1-2
2021-09-15,-1.2,"sc2110,sc2111",461.9,sc2110,1-2
2021-09-16,-4.8,"sc2110,sc2111",473.4,sc2110,1-2
2021-09-17,3.9,"sc2110,sc2111",477.1,sc2110,1-2
2021-09-22,-3.0,"sc2110,sc2111",469.0,sc2110,1-2
2021-09-23,-7.7,"sc2110,sc2111",469.4,sc2110,1-2
2021-09-24,4.4,"sc2111,sc2112",485.1,sc2111,1-2
2021-09-27,3.9,"sc2111,sc2112",492.1,sc2111,1-2
2021-09-28,4.1,"sc2111,sc2112",501.8,sc2111,1-2
2021-09-29,2.4,"sc2111,sc2112",495.4,sc2111,1-2
2021-09-30,2.3,"sc2111,sc2112",495.9,sc2111,1-2
2021-10-08,2.8,"sc2111,sc2112",527.1,sc2111,1-2
2021-10-11,1.2,"sc2111,sc2112",526.8,sc2111,1-2
2021-10-12,1.5,"sc2111,sc2112",531.6,sc2111,1-2
2021-10-13,0.5,"sc2111,sc2112",528.3,sc2111,1-2
2021-10-14,-2.3,"sc2111,sc2112",521.5,sc2111,1-2
2021-10-15,-4.6,"sc2111,sc2112",525.5,sc2111,1-2
2021-10-18,-3.8,"sc2111,sc2112",533.6,sc2111,1-2
2021-10-19,-3.7,"sc2111,sc2112",528.6,sc2111,1-2
